Strain_microstrain,Deflection_mm,Crack_Propagation_mm,Corrosion_Level_percent,Displacement_mm,Vibration_ms2,Tilt_deg,Modal_Frequency_Hz,Seismic_Activity_ms2,Bearing_Joint_Forces_kN,Vehicle_Load_tons,Traffic_Volume_vph,Axle_Counts_pmin,Impact_Events_g,Dynamic_Load_Distribution_percent,Temperature_C,Humidity_percent,Wind_Speed_ms,Precipitation_mmh,Water_Level_m,Structural_Health_Index_SHI,Fatigue_Accumulation_au,Anomaly_Detection_Score,Energy_Dissipation_au,Acoustic_Emissions_levels,Maintenance_Alert
127.35735482847629,4.273427925482043,0.24089881526252868,5.9467271557867285,2.0696480672873685,0.5655109107020915,0.23395749894110518,14.81371356473956,0.013995640252849308,203.77978406425828,14.353230803500956,467.04753097979125,22.640950935978587,0.28392140668028004,51.18599035774501,20.657421132044686,56.05526147305873,4.016082753680175,2.68869513738357,2.6115392995291664,78.78134884552878,0.20960715919266562,0.08755166373756147,0.3670029950800049,24.803896140642756,0
122.67156374528446,5.9351364913086435,0.14886579742858883,12.345169838030575,2.149087169509412,0.45621902469460024,0.18777083071044032,17.27144880141922,0.012277350497068773,175.0139675915181,9.694425343502093,469.14356650876846,21.200162453371238,0.3221450816332005,43.055258941771896,30.005491104127994,52.54925847381545,4.8102485704518285,3.6659605641384205,3.148345557043246,73.42422702855862,0.1686751957627584,0.08641656691456613,0.4468905219446964,30.2608451106195,0
210.08228200227995,10.585552863283047,1.3059212498990003,34.21492639485436,2.6562479767736913,2.4853597293130925,0.19415198603642733,11.162191184370238,0.00546925961893823,213.66254430778028,12.02091274941998,515.19921080951,12.187544224027175,0.15909926675712,45.941378600948035,25.538642959225836,74.35424866456856,7.288387372555824,3.7653658002755455,3.7031797180954547,49.07074700288166,0.8892582542244584,0.6852525511558752,0.26088486484780266,46.507447681000464,1
309.7612474986476,13.892655077651954,2.9154011689755537,40.27548556411689,2.6353251623375993,3.1664589499026152,0.17889330113628696,9.067791396403118,0.00967048846248448,219.01511277926176,8.15705450281695,493.59145026505456,20.40366890336691,0.28628268326485456,53.02956798447736,30.972586992552763,38.84011473375185,9.500613825043203,1.7735017547113412,3.0313212166033376,47.643342930704655,0.9971999203281326,0.649370450916569,0.3426097623278753,105.59820212173753,1
376.2350818126363,7.965836050314329,1.682346021277782,34.96478160690974,1.9727668155426024,2.10809480291359,0.15235051944413852,7.56408798987431,0.017876996317811214,212.7070757382845,9.727010041114497,540.6136279941337,18.81181342267875,0.32363271764382745,59.36761489717361,22.105668158256364,64.61215055739689,10.212734771745058,2.055726349865104,2.568281383983459,18.6759045599657,0.7915025435251859,0.5379671415033072,0.2667086143524894,72.07411820060328,1
295.30719819759486,12.642653561400262,2.6423702486182754,18.298538520251522,1.7785348546149362,3.1306617106829306,0.2143522470677421,11.113261686993354,0.010948502671839213,150.02451841852553,10.262610281606666,541.1642472325657,23.618046257820392,0.23412966035629537,51.72084009049639,24.38780009991205,68.78153679929747,9.258787714642882,2.3195960987977395,1.4241026330354412,42.124739311529304,0.6558072865813463,0.8634809761225832,0.2739760647490322,90.34580623432426,1
154.90435461991538,2.937726142278035,0.1620744491755824,4.664373871585222,2.2431395216966385,0.3450094135220564,0.1358304255972881,14.536294592055574,0.015911483056249297,234.1660196931105,12.388767092404294,507.81335757489006,25.58874448947052,0.40990266623694993,39.97643086767352,18.840409743825333,69.08213220860439,1.6875179620698004,2.613748874065904,3.731599808060473,82.48508075498422,0.12453732536348579,0.06746091429157615,0.35174374379193835,21.81199008510307,0
128.30748377999794,5.1133660157705,0.029966823099155715,5.756981254936723,1.8252284291464498,0.6128979701717775,0.19373934045147728,14.540289820002092,0.004554495633957493,192.4900159181594,6.425563397295944,432.9311591335881,23.45035295503908,0.2578339117168198,42.32403855623099,31.983798773741018,54.2210048288919,2.5404531727010555,1.560529458576749,3.8396843990065364,85.13831369559077,0.21164324990550942,0.09620484098673719,0.27782999317162715,22.262463889444394,0
154.00519593338373,3.3054660499751796,0.00767303327759794,6.197211417926333,1.6824622472679127,0.23872666588255334,0.19692465045887506,16.300077619514926,0.012936597208569036,172.7162581569,8.449531600583988,503.6780817326287,21.198690719343272,0.36673809245207256,52.83577208064174,19.483105004792147,72.52374351916467,4.555601928142178,2.2611691744331335,3.0713449224644127,86.28667628909665,0.27903158819321794,0.12254657797809246,0.23872159071149043,16.2753694897961,0
306.1170478589263,8.090130811134397,2.1233388882546462,36.22049904583224,2.631505372456516,1.8288908526671501,0.16632931526902325,10.46256508476984,-0.0031785832575384225,202.16904286682038,5.009519262247966,446.0389187319503,24.55254366003555,0.2668189654864872,46.979571324613026,30.605341892281935,62.31506364725567,4.257285277326787,3.999658503799478,2.166162917207263,41.40092772335902,0.6701006726192231,0.742561121333513,0.2580573858590175,88.67885899041292,1
144.73606172995804,6.206748972749708,0.0838770017839873,1.8811250944667317,1.632800033752578,0.35026082891171173,0.24139563923966997,16.217102087795,0.015971293979483023,201.90363620425651,12.507769884643643,576.550858743385,23.83526462149832,0.26977876817505836,53.20939203102458,28.107581128803716,69.98039364248243,3.8002413848129777,3.346008372012472,3.069955201863113,81.57224573929213,0.19099105232969163,0.08950707454012456,0.27829267610187536,20.421683430055182,0
306.8891103156795,12.53479694776547,1.5346332814387458,35.70861920407565,1.3118024942722541,2.1074482537920196,0.10853103351656626,6.481673126897877,0.014862032928948481,181.77104327063822,6.39328191344985,534.8261481195689,25.29076505732697,0.25564937565037416,51.549943387106985,15.765725907803377,75.38117280712504,9.20369546541399,1.6009536965113111,3.7706446792454025,27.630040889201656,0.8192442197680893,0.573691098879752,0.36982098893021503,59.49370443274396,1
344.64379769999437,18.705219084329038,1.2764308735713232,34.56562320979383,1.712629051699775,3.630003847161797,0.18122529773607077,7.3001650392441775,0.006318407872163244,180.88482497515082,12.739356036070081,504.5849771315644,24.194483013369346,0.2410873052558387,48.708461409539765,25.198481124802733,46.831542096712305,1.0906282011853399,2.532897972902579,3.0616224480404792,43.942219770956605,0.9527561177846932,0.6855786264943794,0.403840755319215,104.09716300529954,1
159.73033473691567,6.476163911336743,0.09088783175340506,5.209511294767445,1.9290076287196356,0.5237567233993146,0.24766814574334753,14.476908213860197,0.01395771498424184,191.19963739928235,11.10590809932885,524.4502713436858,20.255754037578715,0.3468344708695215,59.12538636658807,18.085783615120608,53.95767001973851,4.24751950254009,1.4061372562199486,2.694855409680941,79.91929323114745,0.21680082346376536,0.09872814936384168,0.19672500303683635,14.041681200258328,0
116.09142304491412,4.151507652205879,0.1908096174983135,6.634374045196644,2.592506613863004,0.5167608286060934,0.1616218809046186,15.391571947820184,0.019298938395303153,178.1158510996466,7.005475411051233,455.4050576064637,19.871346474105593,0.2656320949364451,52.43839610982318,32.671572242285706,42.51986850644907,2.3471909467628977,2.6012010559335117,2.8682905614838896,81.09865290480292,0.19005250754514053,0.0924538791006701,0.39554125213923347,15.546677429779976,0
279.4543709221502,12.88409453983797,1.7993930453110767,33.624990712391394,2.260099735534108,2.2809407602363825,0.19982774839841455,15.413382743910045,0.002984990365484613,197.52461681459,11.74500879396777,540.1751523446906,16.64175066368853,0.30734977697180904,41.651602883734355,18.23188388689807,45.206168516099204,6.7249716180913,0.20636689509188294,3.3312260170934924,26.80151644167652,0.583941987642324,0.6808284743327664,0.3702328453283938,90.74470899836763,1
146.9871905930752,3.0579769233827405,0.10373237106857487,3.302573769403753,2.5216125591628797,0.471837542898003,0.28924694861632844,13.492578234862966,0.006583773899294755,188.73122810576677,8.079344005188037,604.2965649939415,17.151409420833698,0.24436074852847342,45.25257723136429,37.37454976124833,56.423943463977565,5.524387907543802,2.4838171567864147,2.327446991504864,94.01199163368075,0.12135324190373437,0.06718463126203082,0.291242458388629,17.629405422001636,0
301.71882203552866,8.026089146695284,2.044288155964635,23.144269151170292,0.7686994132515013,2.5248779923312603,0.11493823701386015,13.022101926611224,0.009037952779891181,236.03046461304567,8.978308424561094,439.4974301429409,15.14279319274227,0.2680991328540078,49.58692459268776,24.153244062011975,44.65247301381771,4.524591781781665,0.38026152406952424,3.5025397689229334,36.8767550060555,0.8832694486067598,0.5562139232269593,0.3530989731588984,70.73426511267984,1
295.4022625863815,13.765228051516173,2.238816011065537,48.45405468405624,1.60925463416878,2.7506293813923497,0.15842488558333118,8.143085884367565,0.014854697235233213,189.43375180957216,11.753436691078422,538.3504268589238,25.09979551845128,0.30808186739589183,55.11265505272446,28.996832658108257,58.49505249790029,7.113013292609737,1.1673443121606095,3.7561146948815534,51.865520211917186,0.7993183387136717,0.727655383914928,0.3206799969076397,74.00307479629764,1
272.54619526642267,16.532522063557657,1.779624156329154,41.43800406872113,2.290396121331291,1.8810775119525844,0.19384484277882635,6.645340202575813,0.005774335253422085,173.40966468004538,10.492839391181246,446.65400448394456,20.704332377610502,0.3337056716077308,61.86413564690033,28.70105301745855,55.137694560794365,8.615646523041521,0.7397011025678804,3.1897330046452743,52.98059017209897,0.6435382005389134,0.7998687704155789,0.4219640016698468,58.84476141981882,1
181.95757293372048,4.828097878525753,0.09238424619366244,2.8700891931442687,2.9681081352117755,0.4130551129807182,0.1834152268993364,15.720849205600867,0.017908783636574162,205.22263979502563,6.758659535868468,541.8503674037232,20.21761656803328,0.21768986593591502,54.54552249880342,17.728170881917727,57.22274385109156,9.045268354367831,1.4489400594372932,2.4940796612154035,87.21352663033588,0.1659232232383604,0.07949455668648572,0.2917188487715861,27.942604723840486,0
352.89710558126137,16.126650106260648,2.388780190161427,26.20049594364606,1.730316130902065,1.711484391136606,0.13866361568292088,10.94211428999369,-0.0003410138510310037,259.35788597800314,10.974103661493373,499.51671718887553,20.437193190380455,0.36144208304440373,45.24896378248293,30.050347917110585,54.42652221637769,5.7900520034915886,1.2378369357257033,3.089892172560624,28.354850848905635,0.9169666624267774,0.7148090923680811,0.3112230307991399,80.93337321111852,1
294.29020828578774,21.824649825034424,1.6479813188902133,36.75717363139033,2.694463105204628,2.6883499665636643,0.1825680792981618,9.025454550982529,0.004816721022449665,221.45561568485687,5.817860092821278,442.0987177927687,24.75480391950499,0.3417842736558052,39.3789007527317,31.529720867247107,58.129760067225114,3.5675176470632963,1.9547578441049005,2.755504760925048,39.636723323237625,0.7259048379951433,0.839690471499018,0.3383042262604026,58.29506167288294,1
333.49328300182617,19.14748963116994,1.90219212373344,45.86122994051004,1.770132636320129,2.619116098221803,0.24640227386869798,10.607184744664515,0.012259248968474724,190.31940234166427,8.371114279887706,478.6194646497788,20.20696028244716,0.20039923543370858,59.422502454651145,23.611282288528415,56.44044412394455,10.958560351479266,2.085765313603978,2.7688069477012167,16.715082100999478,0.6753907413922355,0.7954267835182467,0.327304290441389,75.616478686034,1
280.0636146004765,20.787873048037646,1.8181663549403793,42.28297371468376,3.3944837517019955,2.0114086952566974,0.2892602142205523,10.227394804335711,0.006722451187446946,219.18222987142997,7.636044692098183,436.05457047092113,18.695877592506953,0.3110467025416692,65.76483524221987,21.85874549588487,53.77713112086762,10.094717367704082,2.682698656849207,2.0114153636029286,38.612417447287804,0.815492903485884,0.8611011586109524,0.33709753718758617,88.72383263336502,1
271.24449959001794,10.726979161630489,1.6749413465702336,51.62919542671862,1.3444057521146728,1.6867527236808828,0.22288169747313558,5.073043389037334,0.0053431508912305525,204.2578283053238,7.438092018487208,492.0724629517363,22.77066643326029,0.21759411125142838,55.538647397827276,35.19456870850307,45.66303768760561,2.894821207845475,2.246898883861878,2.0832944064060053,55.411097039684485,0.8233792944131199,0.6747850716898545,0.31171914017447244,53.10634453545949,1
151.12159402002632,4.717661793560708,0.0993681188654588,4.169797135878429,2.492860246201723,0.49481992440896805,0.17303958923577253,14.471478552688682,0.009792349085833358,197.66821355805934,7.7700580640251875,431.1366426606421,19.422758739815347,0.33318250252526654,45.92334117031361,27.808269154372645,52.58748029462898,3.0440711634841016,0.6515767670545527,3.3119863889772327,90.80156064102991,0.19137575818434616,0.09346848607084993,0.2397291589374397,26.585070803546824,0
253.19676374735337,7.026909355615176,1.3395671476706426,27.277241407032193,2.392937789258731,2.863698476776057,0.22637580157802442,7.22693557806936,0.00910225108964818,263.2311730615285,9.604338555656387,485.4385671493924,20.40279667982405,0.29437302412357963,58.70794817516227,30.300921088918976,40.195400970402865,2.8246000543510332,0.24531818330612534,3.4278927443735494,37.09964646482658,0.7444307047824076,0.698614817380523,0.3050108396799017,79.37171546067306,1
138.67876695499834,4.573694618213328,0.07733755341068804,5.642071026360496,2.150488366176673,0.6088013605932633,0.1713765701695938,14.571711360018806,0.012132213702726819,163.23557541441164,7.271282549485729,507.09353629777013,21.07993723568983,0.25329800691292753,51.72274560599524,18.88945281414522,68.2220227776227,7.6933177415743845,-0.507181936931361,3.2840233341218035,85.8497812341308,0.14695667963643383,0.07824002947695098,0.3005359575505569,20.67826546040315,0
106.98288098792334,5.640886125253184,0.07528182800743076,3.6945206378395326,1.4881950437340539,0.4188673805307095,0.2512011689139751,13.657480679492451,0.013784181437799864,192.0700605363144,10.337791692547222,486.27122666612934,14.969220439612213,0.33231027879846153,50.47551207779294,28.760738333442912,71.50449359218669,6.609023416821568,2.334583412215602,3.117310574216957,85.38389548201573,0.20657594431322787,0.13504203762466274,0.272569354563622,13.198434284499802,0
323.5741066915581,11.316400365260279,2.3218706610820807,37.34696128975491,2.4184494043419607,2.2024214395782082,0.1606929139905979,5.070817660492819,0.015993008317076333,186.7609527333861,11.016591509479522,611.7031562547603,19.324997443941154,0.35378213021393423,55.35606640945812,23.319266551673454,61.30790069464336,6.141787507491749,1.096687638896643,3.2397971182386014,24.430348465816902,0.7190434368719721,0.6494361517475389,0.24473487175050262,64.80463915224996,1
293.35672871392023,10.041331012933657,2.0732776726081203,39.870084350278375,1.9767366375761444,2.8430313295473804,0.22306924217382737,9.465218731630092,0.012109141286008849,172.06340136235198,13.231517601684557,522.7548676361718,17.90443697044467,0.2884645328186967,52.8036093771263,31.522221333324133,66.16023361605285,6.983787598176426,1.2123247205695244,4.1549472180050016,40.75658854503301,0.8028247471214113,0.7563283012825964,0.33204561737704247,61.46028490480868,1
133.7426345759002,2.9436175178091597,0.09047496179327566,6.900001947809286,1.6082566855966036,0.39439358933122143,0.18946500469687388,15.371508340157604,0.004777166555585706,182.42764481906346,11.422882994648319,408.8056682086541,14.898071025855819,0.30752902930572745,51.26803187711598,23.540157336213962,71.47496518670015,6.360360849887953,2.257626191142405,3.4428018119643506,92.86613025051733,0.2169319994639258,0.08666548681089706,0.29132342486783913,20.588687882706466,0
284.3148076132518,13.37312340223906,1.699607190499119,30.136547324863184,2.467596565599898,2.037756475698189,0.26191637517008537,8.146017929971851,0.016717585021839364,162.15740532074798,11.232728136011321,543.2684244459489,17.293096535955858,0.34334185478481255,54.9851527295665,17.29983184335476,59.75952837458685,4.826723981700763,1.649079762305651,3.7564803703855962,19.282291892481396,0.6988436578953026,0.6275050037847809,0.35267192105445583,67.92966062947268,1
418.0432975379436,13.08305483223844,1.4043168304371085,12.978044700895946,0.9655445863120583,2.9511692882849214,0.31202490002678973,9.25042207425385,0.004003985832022371,181.02145509606495,9.831556638124443,470.0031360251563,21.596579997822367,0.23496279653778643,52.71829688883316,24.13891582947885,56.15947246649593,7.079206143305253,2.8007896528912193,3.3378839004514567,52.171480695024435,0.9204409092857418,0.6357504532039416,0.2968336987650293,79.40178354163379,1
165.02261589648717,5.332789751330398,0.04516818902192238,8.09167129870091,2.2988052877965623,0.5967350909593478,0.2665165819720226,15.07728390157674,0.0028230479539762053,211.6193452758251,11.174016139072787,466.6314720982805,23.33801449990739,0.23122469970297413,48.481257224389104,34.468921293755244,71.77540202883885,6.344638977559681,-0.14249762891618767,2.692365653397621,86.69989297801472,0.17155561591082796,0.08972701691967708,0.3052334813503427,20.291778123760675,0
286.8839981920911,14.67155575655341,1.9607615249688788,33.77127719304691,2.179384630052511,1.953924118225641,0.17912665851158596,12.47403903831567,0.0037167658410781177,203.72312762907393,10.60252839756315,438.5676891627837,20.33358804737062,0.2691932609036017,46.58220728611565,30.4084188917612,64.2179266383278,1.2270132939076086,2.6258551475183087,2.1524029086681353,27.326850581347472,0.7928839346659967,0.585102307060358,0.24680352766141642,75.21715371782184,1
156.2286292941945,3.8057123796314976,0.08198219638868058,8.08874642625532,3.1236504397644027,0.6748801227926519,0.2298415680178885,15.14322797424773,0.0021504781642122284,167.37139853845983,8.988062119707301,539.680480947271,17.315922918897623,0.29174122663120733,50.92097795626941,25.5811166035366,53.88556445874013,3.239519528042778,2.3037538243181235,3.063642647321136,77.57667898250608,0.16939861196299996,0.12429752584406227,0.28293278121537707,19.37036020103372,0
166.62722387286,3.6568540722310243,0.06421574479232589,1.356987207355441,1.1339121004570005,0.45930268133354735,0.24186045112590468,14.224867159220265,0.009379282505412201,201.08055261676566,9.323561128986752,490.33656681721953,19.613468535169,0.33536410545567863,55.303625749213694,22.205116076898296,69.9135205557789,5.764896441625414,3.6597728061907535,3.1153366897150616,88.34754109794373,0.2817315995912331,0.10196036666876789,0.3120912677268069,19.208247755974725,0
159.47875596184852,3.4039746632324057,-0.01030049439841898,2.7582876763064665,1.6654749822853732,0.5849577267770777,0.16108263456711855,15.120064233736239,0.008775531098891749,173.9776430313855,7.383744112348319,393.1914084176454,20.56823478737646,0.36719136274079855,52.52511826959798,26.79257852439034,61.83412422185737,5.819291428725317,1.3120916127012694,3.3416763890731627,81.69427467607717,0.28019646427916184,0.08140460434958834,0.23504008082796332,24.042409509830385,0
249.93238324974865,13.254978063470135,1.484332040340644,35.42816536652744,2.021635379070744,2.588535542454859,0.20806591635304264,10.227177109709958,0.010340451086148597,194.74304880117944,8.823253248036462,637.2502463527273,18.84352382774633,0.32474658550590824,53.45677530352173,18.212581965558158,47.529775058759824,5.129378549145076,2.2860609299503003,3.1891615596740333,53.01357068317766,0.7812976812142017,0.5294064674210244,0.3333613459172895,82.18339491664929,1
134.90465251759298,4.910259973634662,0.1639426993941347,7.508087051897125,1.5846812049145647,0.6580056764255338,0.1330873026932439,13.609321961567929,0.016933270331003485,194.65002322950343,8.69463961016209,540.5281409361098,19.35081946698774,0.26434385074557576,51.2598407628296,11.203624693432047,58.02642731176745,6.143472114524431,1.6336446128921758,2.889576642745954,85.11699916304477,0.26595697601038715,0.11633703897620182,0.24884499288775808,20.000833961886627,0
273.98999658319264,20.457727652463944,1.4367831811189522,39.7163173420041,1.6121607565848186,2.1775977064203613,0.1767980012392057,8.99581296912061,0.01361242669902776,237.80683393836827,15.773858139405895,496.80355164779456,20.68947654771328,0.2483150895002065,49.35551416067593,22.672961552413053,52.98120077302354,7.8340466646928375,1.6968370368597958,3.201019528403369,26.337461765480732,0.6832878927065232,0.48085332315852336,0.3524409797282213,95.01302801398108,1
306.0912385093962,8.954238709124745,1.9805240997407352,24.61349016637962,2.9763645569370194,2.5665401123984206,0.3115250993731001,9.277371563842731,0.007262961897697195,211.07026002692808,7.460327015229881,510.32168389436964,24.556547733977162,0.3088766206739355,45.83293687953294,27.015502502771664,87.61516383046289,7.455170374128267,-0.25900653290023995,3.083330303872408,38.798387895515866,0.8754249741755186,0.8004332561417962,0.3832561379492605,84.0974917760662,1
146.80351205210658,4.358895367180957,0.10081115258088702,5.504805936204946,1.1611413546098635,0.41419739635261577,0.1641650561914501,15.045596517023698,0.010320805314123374,185.41805417584357,6.181070212960724,481.4277364795226,20.3992618078951,0.30060334523255744,55.60827843040346,29.872686600642847,58.46431829635831,8.046579806915346,2.443753925967677,3.8265924516735677,92.47451283713356,0.14768420662149873,0.09017686417868284,0.2944680419150352,20.612164210446075,0
103.60595736924962,5.34313424265374,0.11770875354015602,6.296376979737629,2.115085777800717,0.4898850381188759,0.1456019016053715,14.226860700301415,0.015952577392624526,163.3152625010674,7.607423111296848,450.42693760378717,20.634610216193288,0.34744143863955373,45.046266028103574,22.041538905756145,58.660492411853156,6.203887139291272,2.9143893826004446,3.0582148025789,91.22469873741655,0.15313824267159154,0.07959092673198523,0.2707573682727775,25.08925238685348,0
